NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,SMILES,MolecularWeight,LogP,RotatableBonds,HBondAcceptors,HBondDonors,FormalCharge
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9652,C=CC(=O)OC(C)(C)C,128.083729624,1.5141,1,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24441,Cc1ccccc1CCl,140.039277968,2.7338200000000006,1,0,0,0
0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2133,CCOC(=O)c1cccc(N)c1,165.078978592,1.4455,2,3,1,0
0.0,0.0,1.0,,0.0,,,1.0,1.0,0.0,0.0,1.0,TOX9572,CC1COc2ccccc2N1C(=O)C(Cl)Cl,259.016683952,2.6042000000000005,1,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2361,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,284.995948508,3.4213000000000013,2,3,0,0
0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,TOX5037,CCN(CC)c1cccc(O)c1,165.1153641,2.2384000000000004,3,2,1,0
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX11862,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,313.98008969200004,3.1745,4,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX426,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,205.964982728,2.4838000000000005,1,3,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29282,COC(=O)C(C)=O,102.031694052,-0.25160000000000005,1,3,0,0
0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,TOX25497,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,372.087684704,3.141800000000001,6,6,3,0
,,,,,,,0.0,,0.0,,,TOX31515,CC(=O)N(CC(=O)N(C)C)c1ccccc1,220.121177752,1.1277,3,2,0,0
0.0,,0.0,,,0.0,,,0.0,,,1.0,TOX21268,CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,400.905914896,4.5775000000000015,3,5,0,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX2774,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.068884472,-0.5359999999999987,7,9,3,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX830,COc1c2occc2cc2ccc(=O)oc12,216.042258736,2.5478000000000005,1,4,0,0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX3205,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,283.19361442,3.6366000000000023,2,2,1,0
0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,TOX28772,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,478.24993942000003,4.743200000000004,4,4,1,0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,TOX822,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,454.1713158039999,0.2684000000000012,9,10,5,0
1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX3753,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,412.112459972,3.809000000000002,4,5,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27376,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,455.085968364,4.020200000000003,4,4,3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3187,CNC1(c2ccccc2Cl)CCCCC1=O,237.092041812,2.897800000000001,2,2,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24868,CC(=O)Nc1ccc(C)cc1C,163.099714036,2.2618400000000003,1,1,1,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,TOX4052,CC1=C(C)S(=O)(=O)CCS1(=O)=O,210.0020508,0.08099999999999996,0,4,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25394,O=C(O)c1ccccc1OP(=O)(O)O,217.998024574,0.8562999999999998,3,3,3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX14583,CCOC(=O)Cc1cccc2ccccc12,214.099379688,2.945400000000001,3,2,0,0
0.0,,1.0,,,0.0,,1.0,0.0,0.0,1.0,1.0,TOX1106,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,263.847003052,4.6592,0,1,1,0
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,TOX27103,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-],349.24180424390994,5.724700000000006,18,4,0,-1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX589,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,306.094206,5.747000000000004,5,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7921,CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,342.14672380400003,3.4940000000000024,8,5,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3745,OC1OC[C@@H](O)[C@H](O)[C@H]1O,150.05282342,-2.5823000000000005,0,5,4,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26733,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,414.16383041199987,0.33170000000000044,11,8,4,0
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27074,CC(C)COC(=O)c1ccccc1,178.099379688,2.4994000000000005,3,2,0,0
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,TOX2301,CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,451.159514656,6.627980000000005,9,5,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28829,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.14705815200006,1.8677,3,5,0,0
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21437,CC(CO)(CO)[N+](=O)[O-],135.053157768,-0.9936,3,4,2,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5486,CC(C)NCC(O)c1ccc(O)c(O)c1,211.120843404,1.1291999999999998,4,4,4,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4105,c1ccc2c(c1)Cc1ccccc1-2,166.07825032,3.2578000000000014,0,0,0,0
0.0,0.0,1.0,,1.0,1.0,0.0,,1.0,0.0,1.0,,TOX27863,CCCCCOC(=O)c1ccc(O)cc1,208.109944372,2.739200000000001,5,3,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3398,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,279.158291532,1.8117999999999996,5,5,3,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX25742,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,412.18206375599993,5.8006000000000055,9,4,2,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX563,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,298.193280072,3.636600000000003,0,2,1,0
0.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,1.0,,TOX6208,Oc1cc(Cl)cc(Cl)c1Cl,195.924947756,3.3523999999999994,0,1,1,0
0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,TOX26289,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,233.10519334,2.36902,2,4,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25169,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.14005462399996,2.0023999999999997,7,4,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4051,CC(C)OP(C)(=O)OC(C)C,180.09153103399998,2.659300000000001,4,3,0,0
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26102,O=C(O)c1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,269.0899372,-0.7643000000000009,3,6,5,0
,,,,,,,0.0,,,,,TOX25955,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,301.190260356,2.8145700000000007,7,3,4,0
0.0,0.0,,,,0.0,0.0,,0.0,,1.0,1.0,TOX3545,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,1150.53568396,12.338479999999983,12,10,2,0
0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,TOX27476,c1csc(SSc2cccs2)c1,229.935234192,4.609000000000002,3,4,0,0
0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1.0,,TOX779,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,376.29774513999996,5.507100000000006,4,2,2,0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27291,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,397.15387484800004,2.16,3,5,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24587,CCN(CCC#N)c1ccccc1,174.115698448,2.4265800000000004,4,2,0,0
0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,TOX24995,CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21,240.089877624,3.7226000000000026,2,3,0,0
0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,,,TOX20279,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,409.86995464999995,5.416100000000004,4,3,0,0
0.0,,0.0,,,0.0,0.0,,1.0,,1.0,,TOX3110,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,518.19406792,6.382240000000009,5,8,6,0
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24430,O=C(Cc1ccccc1)c1ccccc1,196.088815004,3.112000000000002,3,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2617,COC(=O)C1=CCCN(C)C1,155.094628656,0.4213,1,3,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10162,CC(=O)c1nccs1,127.00918478,1.3457,1,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3516,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,334.189257312,2.2984,10,3,2,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX66,Nc1ncc([N+](=O)[O-])s1,144.994597336,0.6335,1,5,1,0
0.0,1.0,0.0,,,1.0,1.0,,1.0,,,,TOX8015,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,300.157288488,1.6434999999999997,11,6,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2010,CCCCCCCC/C=C\CCCCCCCCO,268.276615772,6.0162000000000075,15,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3947,S=C=S,75.944142,1.0181,0,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2973,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.16960516399996,3.6784000000000026,6,4,1,0
0.0,,0.0,,,0.0,,1.0,,1.0,,0.0,TOX24971,c1cc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,460.1885886159999,4.199600000000004,12,6,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3914,COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,237.07660924200002,1.3959,5,5,0,0
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26206,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,320.15247788,3.3908000000000023,3,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26229,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1,372.16852186799997,3.0778000000000016,10,5,2,0
0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,,0.0,TOX26651,COc1ccc(-c2cc(=S)ss2)cc1,239.973727876,4.214690000000002,2,4,0,0
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17511,CCOP(=S)(OCC)SCCl,233.97048593399998,3.213400000000002,6,4,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1359,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.103813436,1.78302,5,3,2,0
,,,,,,,0.0,,0.0,,,TOX70,NCCCCCC(=O)O,131.094628656,0.5901000000000001,5,2,2,0
0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,TOX23895,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,346.20451345199996,4.9855000000000045,6,2,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25850,C[N+](C)(C)CC(O)CC(=O)[O-],161.10519334,-1.8064999999999984,4,3,1,0
0.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,TOX26307,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,387.13744950800003,3.4620000000000015,4,7,2,0
0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,TOX2526,O=C(OCc1ccccc1)c1ccc(O)cc1,228.078644244,2.749200000000001,3,3,1,0
0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX710,c1ccc(NNc2ccccc2)cc1,184.100048384,3.1256000000000013,3,2,2,0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,TOX25377,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,491.27481918,5.750040000000006,9,3,1,0
0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX29332,CC(C)(C)OC(=O)c1cccc(N)c1,193.11027872,2.2241,1,3,1,0
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6500,CC(C=O)Cc1ccc(C(C)(C)C)cc1,204.15141526,3.361600000000002,3,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,TOX25859,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,317.23547923200005,4.235500000000004,8,3,0,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX3005,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,436.20319312399994,2.4726,2,6,3,0
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX2730,C[N+](C)(C)CCOC(N)=O,147.11280414009,-0.2121000000000003,3,2,1,1
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,TOX12832,O=C(O)C(Br)CBr,229.857803568,1.2294,2,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX3690,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.1256115,2.5299199999999997,5,5,3,0
0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,1.0,TOX3900,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,290.13789043599996,2.572400000000001,4,5,2,0
0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,TOX2394,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,284.06847348400004,2.8798000000000012,2,5,2,0
0.0,0.0,1.0,1.0,,0.0,,1.0,0.0,0.0,1.0,0.0,TOX22137,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,229.11027872,3.457160000000002,2,2,1,0
,,0.0,,,0.0,1.0,,,,1.0,1.0,TOX3197,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,984.4929948320002,0.6131000000000075,11,20,8,0
1.0,,,,1.0,,0.0,,0.0,,0.0,0.0,TOX26210,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,406.215552312,3.472100000000003,2,5,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12497,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,254.925676028,2.5052000000000003,3,3,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22379,CO[Si](C)(C)OC,120.060656154,0.9809999999999999,2,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX494,COP(C)(=O)OC,124.028930778,1.1020999999999999,2,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX902,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,325.152537456,-0.3925999999999994,0,7,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24818,CCCCCCC(CO)CCCC,186.198365452,3.755500000000003,9,1,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX18813,NNC(=O)c1cccc(C(=O)NN)c1,194.08037556,-1.1064000000000005,2,4,4,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX12424,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,339.041272756,1.1193000000000002,4,7,0,0
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,TOX1129,S=C=Nc1ccccc1,135.01427016,2.4209000000000005,1,2,0,0
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5478,CC(=O)OC(C)C,102.06807956,0.9579,1,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28572,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],355.949718528,1.4504,3,5,1,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,TOX12613,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,277.017380114,2.7993200000000007,5,6,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5361,C=C(C)C(=O)OCC1CO1,142.06299418,0.5045,3,3,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1415,CC(O)CN(CC(C)O)CC(C)O,191.152143532,-0.5691999999999999,6,4,3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2047,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,302.2245802,5.206200000000004,2,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1,219.137162164,1.17188,4,4,3,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4923,N#C/C(N)=C(/N)C#N,108.04359612799999,-0.83744,0,4,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7356,C=C[Si](OCCOC)(OCCOC)OCCOC,280.134215018,0.6395000000000004,13,6,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3973,CSc1ccc(Cl)cc1,157.995698904,3.0619000000000014,1,1,0,0
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX921,Nc1ccc2ccccc2c1,143.073499288,2.4220000000000006,0,1,1,0
,,,,,,,0.0,,0.0,,,TOX25670,CC1(C)CO[C@@H](CC(=O)O)CN1,173.10519334,0.22809999999999997,2,3,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4097,CCCCOCCO,118.099379688,0.7953999999999999,5,2,1,0
0.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,,1.0,TOX24940,C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,304.167459248,2.7432000000000007,6,4,0,0
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27281,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1,404.14845512000005,3.5675000000000017,6,7,2,0
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5629,Cc1cc([N+](=O)[O-])ccc1N,152.058577496,1.4854199999999997,1,3,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX24268,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,388.15537034000005,3.148200000000002,8,4,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9184,Nc1ccc(S(=O)(=O)[O-])cc1,172.00738763191,0.1729000000000001,1,4,1,-1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX4246,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,559.6257252800001,7.291400000000002,2,1,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX4266,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,305.09629913,2.5273200000000005,7,7,0,0
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX4885,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,253.113649848,2.606020000000001,3,2,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13493,CCOC(=O)C(C)C(C)=O,144.078644244,0.7746,3,3,0,0
0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,,TOX7793,O=C1c2ccccc2C(=O)N1SC1CCCCC1,261.08234972,3.2635000000000023,2,3,0,0
0.0,1.0,,,,1.0,1.0,,,1.0,,1.0,TOX24525,CC(O)C(=O)O[Hg]c1ccccc1,368.03363717999997,0.23339999999999977,3,3,1,0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25763,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,211.084457896,0.1405999999999995,3,5,3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1660,ClC1=C(Cl)C1(Cl)Cl,175.87541072,2.8631,0,0,0,0
0.0,,,,,,,,,1.0,1.0,,TOX4956,CCC(C)Nc1ccc(NC(C)CC)cc1,220.19394876799998,4.107400000000003,6,2,2,0
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24870,C=C(C)C(=O)OCCCCOC(=O)C(=C)C,226.120509056,2.0052,7,4,0,0
0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12459,CCOP(=S)(OCC)SCSCC,260.012829414,3.727700000000003,8,5,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27832,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,311.224914548,3.9624000000000033,5,2,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7370,CO[Si](C)(OC)OC,136.05557077400002,0.49429999999999985,3,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28763,CC(COc1ccccc1)NN,166.110613068,0.9172000000000002,4,3,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5220,CCCCCCCCCCCCS,202.175521832,4.837100000000006,10,1,1,0
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29069,O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,242.013457144,3.115400000000001,0,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5474,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,296.3079159,6.362500000000007,13,1,1,0
